,gender,order,goal,field_cd,date,age,go_out,imprace,imprelig,attr,race,age_diff,goal_equals,dec
3830,0,15,2.0,11.0,4.0,23.0,1.0,10.0,9.0,4.0,2.0,3.0,True,0
3831,0,16,2.0,11.0,4.0,23.0,1.0,10.0,9.0,6.0,2.0,2.0,False,1
3832,0,9,2.0,11.0,4.0,23.0,1.0,10.0,9.0,4.0,2.0,9.0,False,0
3833,0,11,2.0,11.0,4.0,23.0,1.0,10.0,9.0,7.0,2.0,2.0,False,1
3834,0,1,2.0,11.0,4.0,23.0,1.0,10.0,9.0,5.0,2.0,2.0,False,0
3835,0,20,2.0,11.0,4.0,23.0,1.0,10.0,9.0,4.0,2.0,4.0,False,0
3836,0,19,2.0,11.0,4.0,23.0,1.0,10.0,9.0,7.0,2.0,0.0,False,1
3837,0,18,2.0,11.0,4.0,23.0,1.0,10.0,9.0,4.0,2.0,4.0,False,0
3838,0,21,2.0,11.0,4.0,23.0,1.0,10.0,9.0,5.0,2.0,4.0,False,0
3839,0,13,2.0,11.0,4.0,23.0,1.0,10.0,9.0,4.0,2.0,1.0,False,0
3840,0,3,2.0,11.0,4.0,23.0,1.0,10.0,9.0,5.0,2.0,1.0,False,0
3841,0,4,2.0,11.0,4.0,23.0,1.0,10.0,9.0,4.0,2.0,1.0,False,0
3842,0,5,2.0,11.0,4.0,23.0,1.0,10.0,9.0,7.0,2.0,4.0,False,1
3843,0,6,2.0,11.0,4.0,23.0,1.0,10.0,9.0,4.0,2.0,5.0,False,1
3844,0,14,2.0,11.0,4.0,23.0,1.0,10.0,9.0,6.0,2.0,11.0,True,1
3845,0,7,2.0,11.0,4.0,23.0,1.0,10.0,9.0,4.0,2.0,4.0,False,0
3846,0,17,2.0,11.0,4.0,23.0,1.0,10.0,9.0,7.0,2.0,5.0,False,1
3847,0,12,2.0,11.0,4.0,23.0,1.0,10.0,9.0,6.0,2.0,5.0,True,1
3848,0,19,2.0,11.0,4.0,25.0,1.0,10.0,10.0,4.0,2.0,4.0,True,0
3849,0,21,2.0,11.0,4.0,25.0,1.0,10.0,10.0,4.0,2.0,1.0,False,0
3850,0,13,2.0,11.0,4.0,25.0,1.0,10.0,10.0,7.0,2.0,4.0,True,0
3851,0,5,2.0,11.0,4.0,25.0,1.0,10.0,10.0,6.0,2.0,1.0,True,0
3852,0,6,2.0,11.0,4.0,25.0,1.0,10.0,10.0,7.0,2.0,0.0,False,1
3853,0,20,2.0,11.0,4.0,25.0,1.0,10.0,10.0,5.0,2.0,7.0,False,0
3854,0,1,2.0,11.0,4.0,25.0,1.0,10.0,10.0,8.0,2.0,0.0,False,1
3855,0,12,2.0,11.0,4.0,25.0,1.0,10.0,10.0,2.0,2.0,0.0,False,0
3856,0,10,2.0,11.0,4.0,25.0,1.0,10.0,10.0,7.0,2.0,2.0,False,0
3857,0,9,2.0,11.0,4.0,25.0,1.0,10.0,10.0,6.0,2.0,2.0,False,0
3858,0,8,2.0,11.0,4.0,25.0,1.0,10.0,10.0,5.0,2.0,2.0,False,0
3859,0,11,2.0,11.0,4.0,25.0,1.0,10.0,10.0,3.0,2.0,2.0,False,0
3860,0,3,2.0,11.0,4.0,25.0,1.0,10.0,10.0,4.0,2.0,1.0,False,0
3861,0,14,2.0,11.0,4.0,25.0,1.0,10.0,10.0,3.0,2.0,3.0,False,0
3862,0,15,2.0,11.0,4.0,25.0,1.0,10.0,10.0,2.0,2.0,3.0,False,0
3863,0,16,2.0,11.0,4.0,25.0,1.0,10.0,10.0,5.0,2.0,2.0,False,0
3864,0,17,2.0,11.0,4.0,25.0,1.0,10.0,10.0,6.0,2.0,3.0,False,0
3865,0,4,2.0,11.0,4.0,25.0,1.0,10.0,10.0,7.0,2.0,9.0,True,1
3866,0,18,2.0,11.0,4.0,25.0,1.0,10.0,10.0,5.0,2.0,2.0,False,0
3867,0,7,2.0,11.0,4.0,25.0,1.0,10.0,10.0,6.0,2.0,3.0,False,0
3868,0,2,2.0,11.0,4.0,25.0,1.0,10.0,10.0,6.0,2.0,3.0,True,0
3869,1,10,2.0,10.0,5.0,29.0,2.0,8.0,4.0,4.0,2.0,1.0,False,0
3870,1,17,2.0,10.0,5.0,29.0,2.0,8.0,4.0,1.0,2.0,4.0,True,0
3871,1,4,2.0,10.0,5.0,29.0,2.0,8.0,4.0,8.0,2.0,7.0,True,1
3872,1,5,2.0,10.0,5.0,29.0,2.0,8.0,4.0,6.0,2.0,3.0,False,0
3873,1,20,2.0,10.0,5.0,29.0,2.0,8.0,4.0,7.0,2.0,5.0,True,0
3874,1,3,2.0,10.0,5.0,29.0,2.0,8.0,4.0,7.0,2.0,5.0,True,0
3875,1,18,2.0,10.0,5.0,29.0,2.0,8.0,4.0,8.0,2.0,4.0,False,0
3876,1,14,2.0,10.0,5.0,29.0,2.0,8.0,4.0,4.0,2.0,4.0,True,0
3877,1,21,2.0,10.0,5.0,29.0,2.0,8.0,4.0,2.0,2.0,2.0,True,0
3878,1,16,2.0,10.0,5.0,29.0,2.0,8.0,4.0,2.0,2.0,3.0,False,0
3879,1,9,2.0,10.0,5.0,29.0,2.0,8.0,4.0,2.0,2.0,0.0,False,0
3880,1,6,2.0,10.0,5.0,29.0,2.0,8.0,4.0,2.0,2.0,3.0,False,0
3881,1,7,2.0,10.0,5.0,29.0,2.0,8.0,4.0,5.0,2.0,3.0,False,0
3882,1,11,2.0,10.0,5.0,29.0,2.0,8.0,4.0,5.0,2.0,3.0,False,0
3883,1,2,2.0,10.0,5.0,29.0,2.0,8.0,4.0,8.0,2.0,1.0,True,1
3884,1,13,2.0,10.0,5.0,29.0,2.0,8.0,4.0,9.0,2.0,3.0,False,0
3885,1,1,2.0,10.0,5.0,29.0,2.0,8.0,4.0,10.0,2.0,5.0,False,1
3886,1,12,2.0,10.0,5.0,29.0,2.0,8.0,4.0,9.0,2.0,5.0,True,1
3887,1,15,2.0,10.0,5.0,29.0,2.0,8.0,4.0,4.0,2.0,6.0,True,0
3888,1,8,2.0,10.0,5.0,29.0,2.0,8.0,4.0,7.0,2.0,6.0,True,0
3889,1,19,2.0,10.0,5.0,29.0,2.0,8.0,4.0,9.0,2.0,4.0,True,0
3890,1,12,3.0,3.0,4.0,24.0,2.0,3.0,3.0,7.0,3.0,4.0,False,1
3891,1,19,3.0,3.0,4.0,24.0,2.0,3.0,3.0,5.0,3.0,9.0,False,1
3892,1,6,3.0,3.0,4.0,24.0,2.0,3.0,3.0,6.0,3.0,2.0,False,0
3893,1,7,3.0,3.0,4.0,24.0,2.0,3.0,3.0,2.0,3.0,2.0,False,0
3894,1,1,3.0,3.0,4.0,24.0,2.0,3.0,3.0,4.0,3.0,0.0,False,0
3895,1,5,3.0,3.0,4.0,24.0,2.0,3.0,3.0,6.0,3.0,0.0,False,0
3896,1,20,3.0,3.0,4.0,24.0,2.0,3.0,3.0,7.0,3.0,1.0,False,0
3897,1,16,3.0,3.0,4.0,24.0,2.0,3.0,3.0,8.0,3.0,1.0,False,0
3898,1,2,3.0,3.0,4.0,24.0,2.0,3.0,3.0,3.0,3.0,3.0,False,0
3899,1,18,3.0,3.0,4.0,24.0,2.0,3.0,3.0,3.0,3.0,2.0,False,0
3900,1,11,3.0,3.0,4.0,24.0,2.0,3.0,3.0,4.0,3.0,5.0,False,0
3901,1,8,3.0,3.0,4.0,24.0,2.0,3.0,3.0,7.0,3.0,2.0,False,1
3902,1,9,3.0,3.0,4.0,24.0,2.0,3.0,3.0,6.0,3.0,2.0,False,1
3903,1,13,3.0,3.0,4.0,24.0,2.0,3.0,3.0,4.0,3.0,8.0,False,0
3904,1,4,3.0,3.0,4.0,24.0,2.0,3.0,3.0,8.0,3.0,4.0,False,1
3905,1,15,3.0,3.0,4.0,24.0,2.0,3.0,3.0,3.0,3.0,2.0,False,0
3906,1,3,3.0,3.0,4.0,24.0,2.0,3.0,3.0,8.0,3.0,0.0,False,1
3907,1,14,3.0,3.0,4.0,24.0,2.0,3.0,3.0,8.0,3.0,0.0,False,1
3908,1,17,3.0,3.0,4.0,24.0,2.0,3.0,3.0,4.0,3.0,1.0,False,0
3909,1,10,3.0,3.0,4.0,24.0,2.0,3.0,3.0,6.0,3.0,1.0,False,0
3910,1,21,3.0,3.0,4.0,24.0,2.0,3.0,3.0,8.0,3.0,1.0,False,1
3911,1,4,2.0,5.0,4.0,21.0,3.0,1.0,1.0,7.0,2.0,7.0,False,1
3912,1,11,2.0,5.0,4.0,21.0,3.0,1.0,1.0,6.0,2.0,12.0,True,1
3913,1,19,2.0,5.0,4.0,21.0,3.0,1.0,1.0,5.0,2.0,1.0,True,1
3914,1,20,2.0,5.0,4.0,21.0,3.0,1.0,1.0,5.0,2.0,5.0,False,1
3915,1,14,2.0,5.0,4.0,21.0,3.0,1.0,1.0,6.0,2.0,3.0,True,1
3916,1,18,2.0,5.0,4.0,21.0,3.0,1.0,1.0,6.0,2.0,3.0,True,1
3917,1,12,2.0,5.0,4.0,21.0,3.0,1.0,1.0,7.0,2.0,4.0,False,1
3918,1,15,2.0,5.0,4.0,21.0,3.0,1.0,1.0,5.0,2.0,6.0,True,1
3919,1,10,2.0,5.0,4.0,21.0,3.0,1.0,1.0,6.0,2.0,5.0,False,1
3920,1,3,2.0,5.0,4.0,21.0,3.0,1.0,1.0,4.0,2.0,8.0,False,1
3921,1,21,2.0,5.0,4.0,21.0,3.0,1.0,1.0,6.0,2.0,5.0,False,1
3922,1,1,2.0,5.0,4.0,21.0,3.0,1.0,1.0,5.0,2.0,5.0,False,1
3923,1,5,2.0,5.0,4.0,21.0,3.0,1.0,1.0,6.0,2.0,11.0,False,1
3924,1,17,2.0,5.0,4.0,21.0,3.0,1.0,1.0,6.0,2.0,7.0,True,1
3925,1,7,2.0,5.0,4.0,21.0,3.0,1.0,1.0,5.0,2.0,5.0,False,1
3926,1,16,2.0,5.0,4.0,21.0,3.0,1.0,1.0,9.0,2.0,3.0,False,1
3927,1,6,2.0,5.0,4.0,21.0,3.0,1.0,1.0,8.0,2.0,3.0,True,1
3928,1,9,2.0,5.0,4.0,21.0,3.0,1.0,1.0,7.0,2.0,2.0,True,1
3929,1,2,2.0,5.0,4.0,21.0,3.0,1.0,1.0,7.0,2.0,2.0,True,1
3930,1,13,2.0,5.0,4.0,21.0,3.0,1.0,1.0,7.0,2.0,4.0,True,1
3931,1,17,2.0,10.0,4.0,26.0,1.0,7.0,3.0,6.0,2.0,2.0,False,1
3932,1,3,2.0,10.0,4.0,26.0,1.0,7.0,3.0,4.0,2.0,7.0,True,0
3933,1,11,2.0,10.0,4.0,26.0,1.0,7.0,3.0,3.0,2.0,4.0,True,0
3934,1,12,2.0,10.0,4.0,26.0,1.0,7.0,3.0,7.0,2.0,0.0,False,0
3935,1,6,2.0,10.0,4.0,26.0,1.0,7.0,3.0,7.0,2.0,2.0,True,1
3936,1,10,2.0,10.0,4.0,26.0,1.0,7.0,3.0,6.0,2.0,2.0,True,0
3937,1,4,2.0,10.0,4.0,26.0,1.0,7.0,3.0,6.0,2.0,1.0,False,1
3938,1,21,2.0,10.0,4.0,26.0,1.0,7.0,3.0,10.0,2.0,1.0,True,1
3939,1,7,2.0,10.0,4.0,26.0,1.0,7.0,3.0,7.0,2.0,1.0,True,1
3940,1,2,2.0,10.0,4.0,26.0,1.0,7.0,3.0,8.0,2.0,0.0,False,1
3941,1,16,2.0,10.0,4.0,26.0,1.0,7.0,3.0,5.0,2.0,3.0,False,0
3942,1,13,2.0,10.0,4.0,26.0,1.0,7.0,3.0,8.0,2.0,0.0,False,1
3943,1,14,2.0,10.0,4.0,26.0,1.0,7.0,3.0,8.0,2.0,0.0,False,1
3944,1,18,2.0,10.0,4.0,26.0,1.0,7.0,3.0,3.0,2.0,6.0,False,0
3945,1,9,2.0,10.0,4.0,26.0,1.0,7.0,3.0,9.0,2.0,2.0,True,1
3946,1,20,2.0,10.0,4.0,26.0,1.0,7.0,3.0,5.0,2.0,0.0,False,0
3947,1,8,2.0,10.0,4.0,26.0,1.0,7.0,3.0,8.0,2.0,2.0,False,1
3948,1,19,2.0,10.0,4.0,26.0,1.0,7.0,3.0,9.0,2.0,2.0,True,1
3949,1,1,2.0,10.0,4.0,26.0,1.0,7.0,3.0,7.0,2.0,3.0,True,1
3950,1,15,2.0,10.0,4.0,26.0,1.0,7.0,3.0,7.0,2.0,3.0,True,1
3951,1,5,2.0,10.0,4.0,26.0,1.0,7.0,3.0,7.0,2.0,1.0,True,0
3952,1,18,1.0,10.0,7.0,25.0,5.0,1.0,1.0,6.0,2.0,3.0,True,0
3953,1,4,1.0,10.0,7.0,25.0,5.0,1.0,1.0,5.0,2.0,8.0,False,0
3954,1,12,1.0,10.0,7.0,25.0,5.0,1.0,1.0,6.0,2.0,3.0,False,0
3955,1,13,1.0,10.0,7.0,25.0,5.0,1.0,1.0,6.0,2.0,1.0,True,0
3956,1,7,1.0,10.0,7.0,25.0,5.0,1.0,1.0,7.0,2.0,1.0,False,0
3957,1,11,1.0,10.0,7.0,25.0,5.0,1.0,1.0,7.0,2.0,1.0,False,0
3958,1,5,1.0,10.0,7.0,25.0,5.0,1.0,1.0,8.0,2.0,0.0,True,1
3959,1,1,1.0,10.0,7.0,25.0,5.0,1.0,1.0,8.0,2.0,0.0,False,1
3960,1,8,1.0,10.0,7.0,25.0,5.0,1.0,1.0,7.0,2.0,2.0,False,1
3961,1,3,1.0,10.0,7.0,25.0,5.0,1.0,1.0,6.0,2.0,1.0,True,1
3962,1,17,1.0,10.0,7.0,25.0,5.0,1.0,1.0,5.0,2.0,4.0,False,0
3963,1,14,1.0,10.0,7.0,25.0,5.0,1.0,1.0,6.0,2.0,1.0,True,0
3964,1,15,1.0,10.0,7.0,25.0,5.0,1.0,1.0,6.0,2.0,1.0,True,0
3965,1,19,1.0,10.0,7.0,25.0,5.0,1.0,1.0,5.0,2.0,7.0,False,0
3966,1,10,1.0,10.0,7.0,25.0,5.0,1.0,1.0,7.0,2.0,3.0,False,0
3967,1,21,1.0,10.0,7.0,25.0,5.0,1.0,1.0,6.0,2.0,1.0,True,0
3968,1,9,1.0,10.0,7.0,25.0,5.0,1.0,1.0,9.0,2.0,1.0,False,1
3969,1,20,1.0,10.0,7.0,25.0,5.0,1.0,1.0,7.0,2.0,1.0,False,0
3970,1,2,1.0,10.0,7.0,25.0,5.0,1.0,1.0,7.0,2.0,2.0,False,1
3971,1,16,1.0,10.0,7.0,25.0,5.0,1.0,1.0,6.0,2.0,2.0,False,0
3972,1,6,1.0,10.0,7.0,25.0,5.0,1.0,1.0,7.0,2.0,0.0,False,0
3973,1,11,1.0,5.0,3.0,32.0,1.0,1.0,1.0,7.0,2.0,4.0,True,1
3974,1,18,1.0,5.0,3.0,32.0,1.0,1.0,1.0,5.0,2.0,1.0,False,0
3975,1,5,1.0,5.0,3.0,32.0,1.0,1.0,1.0,6.0,2.0,10.0,False,0
3976,1,6,1.0,5.0,3.0,32.0,1.0,1.0,1.0,7.0,2.0,6.0,True,0
3977,1,21,1.0,5.0,3.0,32.0,1.0,1.0,1.0,8.0,2.0,8.0,False,1
3978,1,4,1.0,5.0,3.0,32.0,1.0,1.0,1.0,5.0,2.0,8.0,False,0
3979,1,19,1.0,5.0,3.0,32.0,1.0,1.0,1.0,5.0,2.0,7.0,True,0
3980,1,15,1.0,5.0,3.0,32.0,1.0,1.0,1.0,6.0,2.0,7.0,False,1
3981,1,1,1.0,5.0,3.0,32.0,1.0,1.0,1.0,5.0,2.0,5.0,False,0
3982,1,17,1.0,5.0,3.0,32.0,1.0,1.0,1.0,5.0,2.0,6.0,True,0
3983,1,10,1.0,5.0,3.0,32.0,1.0,1.0,1.0,5.0,2.0,3.0,False,1
3984,1,7,1.0,5.0,3.0,32.0,1.0,1.0,1.0,8.0,2.0,6.0,True,1
3985,1,8,1.0,5.0,3.0,32.0,1.0,1.0,1.0,3.0,2.0,6.0,True,0
3986,1,12,1.0,5.0,3.0,32.0,1.0,1.0,1.0,5.0,2.0,0.0,False,0
3987,1,3,1.0,5.0,3.0,32.0,1.0,1.0,1.0,8.0,2.0,4.0,False,1
3988,1,14,1.0,5.0,3.0,32.0,1.0,1.0,1.0,8.0,2.0,6.0,True,0
3989,1,2,1.0,5.0,3.0,32.0,1.0,1.0,1.0,7.0,2.0,8.0,False,1
3990,1,13,1.0,5.0,3.0,32.0,1.0,1.0,1.0,5.0,2.0,8.0,False,0
3991,1,16,1.0,5.0,3.0,32.0,1.0,1.0,1.0,6.0,2.0,9.0,False,0
3992,1,9,1.0,5.0,3.0,32.0,1.0,1.0,1.0,5.0,2.0,9.0,False,0
3993,1,20,1.0,5.0,3.0,32.0,1.0,1.0,1.0,7.0,2.0,7.0,False,0
3994,1,13,3.0,10.0,4.0,25.0,2.0,7.0,1.0,6.5,2.0,3.0,False,0
3995,1,20,3.0,10.0,4.0,25.0,2.0,7.0,1.0,4.0,2.0,8.0,False,0
3996,1,7,3.0,10.0,4.0,25.0,2.0,7.0,1.0,6.0,2.0,3.0,False,0
3997,1,8,3.0,10.0,4.0,25.0,2.0,7.0,1.0,5.0,2.0,1.0,False,0
3998,1,2,3.0,10.0,4.0,25.0,2.0,7.0,1.0,7.0,2.0,1.0,False,1
3999,1,6,3.0,10.0,4.0,25.0,2.0,7.0,1.0,8.0,2.0,1.0,False,0
4000,1,21,3.0,10.0,4.0,25.0,2.0,7.0,1.0,7.0,2.0,0.0,False,0
4001,1,17,3.0,10.0,4.0,25.0,2.0,7.0,1.0,9.0,2.0,0.0,False,0
4002,1,3,3.0,10.0,4.0,25.0,2.0,7.0,1.0,6.0,2.0,2.0,False,1
4003,1,19,3.0,10.0,4.0,25.0,2.0,7.0,1.0,7.0,2.0,1.0,False,0
4004,1,12,3.0,10.0,4.0,25.0,2.0,7.0,1.0,6.0,2.0,4.0,False,0
4005,1,9,3.0,10.0,4.0,25.0,2.0,7.0,1.0,8.0,2.0,1.0,False,0
4006,1,10,3.0,10.0,4.0,25.0,2.0,7.0,1.0,7.0,2.0,1.0,False,1
4007,1,14,3.0,10.0,4.0,25.0,2.0,7.0,1.0,6.0,2.0,7.0,False,0
4008,1,5,3.0,10.0,4.0,25.0,2.0,7.0,1.0,8.0,2.0,3.0,False,1
4009,1,16,3.0,10.0,4.0,25.0,2.0,7.0,1.0,6.0,2.0,1.0,False,0
4010,1,4,3.0,10.0,4.0,25.0,2.0,7.0,1.0,8.0,2.0,1.0,False,1
4011,1,15,3.0,10.0,4.0,25.0,2.0,7.0,1.0,8.0,2.0,1.0,False,1
4012,1,18,3.0,10.0,4.0,25.0,2.0,7.0,1.0,7.0,2.0,2.0,False,1
4013,1,11,3.0,10.0,4.0,25.0,2.0,7.0,1.0,9.0,2.0,2.0,False,0
4014,1,1,3.0,10.0,4.0,25.0,2.0,7.0,1.0,7.0,2.0,0.0,False,0
4015,1,3,3.0,10.0,6.0,25.0,2.0,2.0,1.0,7.0,2.0,3.0,False,0
4016,1,10,3.0,10.0,6.0,25.0,2.0,2.0,1.0,2.0,2.0,8.0,False,0
4017,1,18,3.0,10.0,6.0,25.0,2.0,2.0,1.0,3.0,2.0,3.0,False,0
4018,1,19,3.0,10.0,6.0,25.0,2.0,2.0,1.0,8.0,2.0,1.0,False,1
4019,1,13,3.0,10.0,6.0,25.0,2.0,2.0,1.0,7.0,2.0,1.0,False,1
4020,1,17,3.0,10.0,6.0,25.0,2.0,2.0,1.0,6.0,2.0,1.0,False,0
4021,1,11,3.0,10.0,6.0,25.0,2.0,2.0,1.0,8.0,2.0,0.0,False,1
4022,1,7,3.0,10.0,6.0,25.0,2.0,2.0,1.0,7.0,2.0,0.0,False,0
4023,1,14,3.0,10.0,6.0,25.0,2.0,2.0,1.0,7.0,2.0,2.0,False,1
4024,1,9,3.0,10.0,6.0,25.0,2.0,2.0,1.0,7.0,2.0,1.0,False,1
4025,1,2,3.0,10.0,6.0,25.0,2.0,2.0,1.0,3.0,2.0,4.0,False,0
4026,1,20,3.0,10.0,6.0,25.0,2.0,2.0,1.0,6.0,2.0,1.0,False,1
4027,1,21,3.0,10.0,6.0,25.0,2.0,2.0,1.0,7.0,2.0,1.0,False,1
4028,1,4,3.0,10.0,6.0,25.0,2.0,2.0,1.0,3.0,2.0,7.0,False,0
4029,1,16,3.0,10.0,6.0,25.0,2.0,2.0,1.0,8.0,2.0,3.0,False,0
4030,1,6,3.0,10.0,6.0,25.0,2.0,2.0,1.0,5.0,2.0,1.0,False,0
4031,1,15,3.0,10.0,6.0,25.0,2.0,2.0,1.0,6.0,2.0,1.0,False,0
4032,1,5,3.0,10.0,6.0,25.0,2.0,2.0,1.0,8.0,2.0,1.0,False,1
4033,1,8,3.0,10.0,6.0,25.0,2.0,2.0,1.0,8.0,2.0,2.0,False,1
4034,1,1,3.0,10.0,6.0,25.0,2.0,2.0,1.0,6.0,2.0,2.0,False,1
4035,1,12,3.0,10.0,6.0,25.0,2.0,2.0,1.0,6.0,2.0,0.0,False,0
4036,1,1,6.0,3.0,5.0,27.0,5.0,2.0,5.0,10.0,2.0,1.0,False,1
4037,1,8,6.0,3.0,5.0,27.0,5.0,2.0,5.0,3.0,2.0,6.0,False,0
4038,1,16,6.0,3.0,5.0,27.0,5.0,2.0,5.0,6.0,2.0,5.0,False,1
4039,1,17,6.0,3.0,5.0,27.0,5.0,2.0,5.0,5.0,2.0,1.0,False,0
4040,1,11,6.0,3.0,5.0,27.0,5.0,2.0,5.0,7.0,2.0,3.0,False,0
4041,1,15,6.0,3.0,5.0,27.0,5.0,2.0,5.0,6.0,2.0,3.0,False,1
4042,1,9,6.0,3.0,5.0,27.0,5.0,2.0,5.0,5.0,2.0,2.0,False,1
4043,1,5,6.0,3.0,5.0,27.0,5.0,2.0,5.0,5.0,2.0,2.0,False,0
4044,1,12,6.0,3.0,5.0,27.0,5.0,2.0,5.0,6.0,2.0,0.0,False,0
4045,1,7,6.0,3.0,5.0,27.0,5.0,2.0,5.0,3.0,2.0,1.0,False,0
4046,1,21,6.0,3.0,5.0,27.0,5.0,2.0,5.0,6.0,2.0,2.0,True,1
4047,1,18,6.0,3.0,5.0,27.0,5.0,2.0,5.0,6.0,2.0,1.0,False,1
4048,1,19,6.0,3.0,5.0,27.0,5.0,2.0,5.0,5.0,2.0,1.0,False,1
4049,1,2,6.0,3.0,5.0,27.0,5.0,2.0,5.0,6.0,2.0,5.0,False,1
4050,1,14,6.0,3.0,5.0,27.0,5.0,2.0,5.0,9.0,2.0,1.0,False,1
4051,1,4,6.0,3.0,5.0,27.0,5.0,2.0,5.0,5.0,2.0,1.0,False,0
4052,1,13,6.0,3.0,5.0,27.0,5.0,2.0,5.0,10.0,2.0,3.0,False,1
4053,1,3,6.0,3.0,5.0,27.0,5.0,2.0,5.0,8.0,2.0,3.0,False,1
4054,1,6,6.0,3.0,5.0,27.0,5.0,2.0,5.0,7.0,2.0,4.0,False,1
4055,1,20,6.0,3.0,5.0,27.0,5.0,2.0,5.0,5.0,2.0,4.0,False,0
4056,1,10,6.0,3.0,5.0,27.0,5.0,2.0,5.0,9.0,2.0,2.0,False,1
4057,1,21,1.0,5.0,4.0,23.0,3.0,1.0,1.0,7.0,1.0,5.0,True,1
4058,1,7,1.0,5.0,4.0,23.0,3.0,1.0,1.0,6.0,1.0,10.0,False,0
4059,1,15,1.0,5.0,4.0,23.0,3.0,1.0,1.0,7.0,1.0,1.0,False,1
4060,1,16,1.0,5.0,4.0,23.0,3.0,1.0,1.0,6.0,1.0,3.0,True,0
4061,1,10,1.0,5.0,4.0,23.0,3.0,1.0,1.0,8.0,1.0,1.0,False,1
4062,1,14,1.0,5.0,4.0,23.0,3.0,1.0,1.0,8.0,1.0,1.0,False,1
4063,1,8,1.0,5.0,4.0,23.0,3.0,1.0,1.0,8.0,1.0,2.0,True,1
4064,1,4,1.0,5.0,4.0,23.0,3.0,1.0,1.0,7.0,1.0,2.0,False,1
4065,1,11,1.0,5.0,4.0,23.0,3.0,1.0,1.0,10.0,1.0,4.0,False,1
4066,1,6,1.0,5.0,4.0,23.0,3.0,1.0,1.0,7.0,1.0,3.0,True,1
4067,1,20,1.0,5.0,4.0,23.0,3.0,1.0,1.0,7.0,1.0,6.0,False,1
4068,1,17,1.0,5.0,4.0,23.0,3.0,1.0,1.0,8.0,1.0,3.0,True,1
4069,1,18,1.0,5.0,4.0,23.0,3.0,1.0,1.0,7.0,1.0,3.0,True,1
4070,1,1,1.0,5.0,4.0,23.0,3.0,1.0,1.0,7.0,1.0,9.0,False,1
4071,1,13,1.0,5.0,4.0,23.0,3.0,1.0,1.0,7.0,1.0,5.0,False,1
4072,1,3,1.0,5.0,4.0,23.0,3.0,1.0,1.0,8.0,1.0,3.0,True,1
4073,1,12,1.0,5.0,4.0,23.0,3.0,1.0,1.0,9.0,1.0,1.0,False,1
4074,1,2,1.0,5.0,4.0,23.0,3.0,1.0,1.0,8.0,1.0,1.0,False,1
4075,1,5,1.0,5.0,4.0,23.0,3.0,1.0,1.0,9.0,1.0,0.0,False,1
4076,1,19,1.0,5.0,4.0,23.0,3.0,1.0,1.0,8.0,1.0,0.0,False,1
4077,1,9,1.0,5.0,4.0,23.0,3.0,1.0,1.0,9.0,1.0,2.0,False,1
4078,1,20,1.0,5.0,4.0,27.0,2.0,1.0,1.0,9.0,4.0,1.0,True,1
4079,1,6,1.0,5.0,4.0,27.0,2.0,1.0,1.0,3.0,4.0,6.0,False,0
4080,1,14,1.0,5.0,4.0,27.0,2.0,1.0,1.0,10.0,4.0,5.0,False,1
4081,1,15,1.0,5.0,4.0,27.0,2.0,1.0,1.0,9.0,4.0,1.0,True,1
4082,1,9,1.0,5.0,4.0,27.0,2.0,1.0,1.0,9.0,4.0,3.0,False,1
4083,1,13,1.0,5.0,4.0,27.0,2.0,1.0,1.0,10.0,4.0,3.0,False,1
4084,1,7,1.0,5.0,4.0,27.0,2.0,1.0,1.0,10.0,4.0,2.0,True,1
4085,1,3,1.0,5.0,4.0,27.0,2.0,1.0,1.0,10.0,4.0,2.0,False,1
4086,1,10,1.0,5.0,4.0,27.0,2.0,1.0,1.0,7.0,4.0,0.0,False,1
4087,1,5,1.0,5.0,4.0,27.0,2.0,1.0,1.0,6.0,4.0,1.0,True,1
4088,1,19,1.0,5.0,4.0,27.0,2.0,1.0,1.0,10.0,4.0,2.0,False,1
4089,1,16,1.0,5.0,4.0,27.0,2.0,1.0,1.0,1.0,4.0,1.0,True,0
4090,1,17,1.0,5.0,4.0,27.0,2.0,1.0,1.0,10.0,4.0,1.0,True,1
4091,1,21,1.0,5.0,4.0,27.0,2.0,1.0,1.0,10.0,4.0,5.0,False,1
4092,1,12,1.0,5.0,4.0,27.0,2.0,1.0,1.0,10.0,4.0,1.0,False,1
4093,1,2,1.0,5.0,4.0,27.0,2.0,1.0,1.0,5.0,4.0,1.0,True,0
4094,1,11,1.0,5.0,4.0,27.0,2.0,1.0,1.0,10.0,4.0,3.0,False,1
4095,1,1,1.0,5.0,4.0,27.0,2.0,1.0,1.0,8.0,4.0,3.0,False,1
4096,1,4,1.0,5.0,4.0,27.0,2.0,1.0,1.0,5.0,4.0,4.0,False,1
4097,1,18,1.0,5.0,4.0,27.0,2.0,1.0,1.0,10.0,4.0,4.0,False,1
4098,1,8,1.0,5.0,4.0,27.0,2.0,1.0,1.0,10.0,4.0,2.0,False,1
4099,1,2,1.0,8.0,5.0,27.0,2.0,1.0,5.0,7.0,2.0,1.0,True,0
4100,1,9,1.0,8.0,5.0,27.0,2.0,1.0,5.0,2.0,2.0,6.0,False,0
4101,1,17,1.0,8.0,5.0,27.0,2.0,1.0,5.0,3.0,2.0,5.0,False,0
4102,1,18,1.0,8.0,5.0,27.0,2.0,1.0,5.0,7.0,2.0,1.0,True,1
